NPC, Tool Merchant, ..., 182, 70, -1608
NPC, Rymek Citizen, ..., 1250, 32, -1312
NPC, Brank, ..., 933, 69, -1849
NPC, Gathering Post [Woodcutting Lv. 58], ..., -685, 62, -884
NPC, Detlas Citizen, ..., 413, 69, -1580
NPC, Grandon, ..., -901, 32, -749
NPC, Lusuco Citizen, ..., -176, 54, -291
NPC, Rynend, ..., -568, 48, -1922
NPC, Gathering Post [Fishing Lv. 18], ..., 53, 63, -1547
NPC, Troms Citizen, ..., -893, 96, -1003
NPC, Ragamal, ..., 58, 25, -2212
NPC, Tool Merchant, ..., -63, 71, -896
NPC, Tool Merchant, ..., -774, 25, -534
NPC, Server, ..., 9991, 21, 5297
NPC, Rymek Dealer Merchant, ..., 1318, 32, -1315
NPC, Gyran, ..., -867, 64, -740
NPC, Tribal Armour Merchant, ..., -527, 61, -277
NPC, Tool Merchant, ..., 165, 71, -1535
NPC, Basement Dweller, ..., 443, 57, -1544
NPC, Troms Citizen, ..., -843, 95, -997
NPC, Omango, ..., -540, 35, -2020
NPC, Lucio, ..., 416, 66, -1542
NPC, Gathering Post [Fishing Lv. 63], ..., -831, 26, -410
NPC, Traitor Thomas, ..., -827, 86, -674
NPC, Office Manager, ..., -258, 57, -4999
NPC, Nesaak Citizen, ..., 127, 74, -770
NPC, Gathering Post [Woodcutting Lv. 48], ..., -175, 70, -923
NPC, Haily, ..., 930, 76, -1903
NPC, Tesha, ..., 1082, 70, -1799
NPC, Gathering Post [Woodcutting Lv. 48], ..., -175, 69, -923
NPC, Ragamal, ..., 58, 26, -2212
NPC, Rymek Citizen, ..., 1315, 32, -1300
NPC, Troms Citizen, ..., -893, 95, -1003
NPC, Tool Merchant, ..., 1143, 79, -1997
NPC, Todd, ..., -860, 94, -961
NPC, Gathering Post [Mining Lv. 61], ..., -896, 28, -679
NPC, Fish Merchant, ..., 95, 73, -793
NPC, Gathering Post [Fishing Lv. 33], ..., 1317, 78, -1838
NPC, King's Merchant, ..., -426, 48, -4936
NPC, Dungeon Merchant, ..., -631, 61, -878
NPC, Ferndor, ..., -915, 34, -750
NPC, The Cook, ..., -847, 67, -1562
NPC, Asher, ..., -449, 74, -1153
NPC, Troms Citizen, ..., -862, 78, -916
NPC, Amerigo, ..., 978, 84, -1973
NPC, Gathering Post [Mining Lv. 8], ..., -563, 72, -1547
NPC, Potato Merchant, ..., 651, 62, -2086
NPC, Enkser, ..., 828, 71, -1636
NPC, Captain Fenor, ..., 380, 69, -1570
NPC, Fabrics Merchant, ..., 1288, 32, -1252
NPC, Mushroom Merchant, ..., 1288, 32, -1260
NPC, Water Merchant, ..., 1288, 32, -1268
NPC, Troms Citizen, ..., -862, 77, -916
NPC, Rymek Dealer Merchant, ..., 1288, 32, -1316
NPC, Gathering Post [Mining Lv. 8], ..., -563, 71, -1547
NPC, Nemract Citizen, ..., 170, 43, -2175
NPC, Taeyrn, ..., 728, 45, -2124
NPC, Lift Mechanic, ..., 1128, 105, -1486
NPC, Gathering Post [Woodcutting Lv. 33], ..., 630, 71, -1978
NPC, Captain Fenor, ..., 380, 68, -1570
NPC, Salath, ..., 10004, 23, 5268
NPC, Gathering Post [Mining Lv. 61], ..., -896, 27, -679
NPC, Gathering Post [Fishing Lv. 53], ..., -667, 66, -637
NPC, Eagle Tribesman, ..., 1410, 86, -1610
NPC, General Graken, ..., 227, 47, -1958
NPC, Aryn?, ..., -699, 8, -354
NPC, Wedyf, ..., 659, 66, -2047
NPC, Nemract Citizen, ..., 170, 42, -2175
NPC, Gyran, ..., -867, 63, -740
NPC, Shaman Inrekei, ..., -707, 26, -573
NPC, Eluzterp, ..., 1172, 79, -2027
NPC, Tyko, ..., 87, 40, -2199
NPC, Eluzterp, ..., 1172, 78, -2027
NPC, Almuj Citizen, ..., 962, 76, -1936
NPC, Mysterious Merchant, ..., 946, 75, -661
NPC, Tool Merchant, ..., 589, 68, -1951
NPC, Tarod, ..., -7, 70, -793
NPC, Charmcrafter Merchant, ..., -771, 96, -627
NPC, General Graken, ..., 227, 46, -1958
NPC, Rymek Citizen, ..., 1250, 33, -1312
NPC, Viola, ..., -858, 94, -962
NPC, Maltic Citizen, ..., -549, 49, -1925
NPC, The Assistant, ..., 491, 68, -1575
NPC, Tyko, ..., 87, 39, -2199
NPC, Lusuco Citizen, ..., -176, 55, -291
NPC, Nemract Citizen, ..., 119, 40, -2247
NPC, Lutho Citizen, ..., 1014, 78, -676
NPC, Marlow, ..., 68, 23, -2181
NPC, Nemract Citizen, ..., 119, 39, -2247
NPC, Ka L'argwit, ..., -545, 54, -313
NPC, Tool Merchant, ..., -83, 70, -787
NPC, Cinfras Citizen, ..., -405, 47, -4979
NPC, Sayrr, ..., -409, 41, -2155
