Gathering Spot,"Voidstone","...",14009,122,-4221
Gathering Spot,"Voidstone","...",13599,85,-4421
Gathering Spot,"Voidstone","...",14194,85,-3926
Gathering Spot,"Voidstone","...",13676,118,-3966
Gathering Spot,"Voidstone","...",13965,122,-4227
Gathering Spot,"Voidstone","...",13864,106,-3892
Gathering Spot,"Voidstone","...",13678,117,-3964
Miniquest,"Slaying","96",14028,121,-4226
Gathering Spot,"Voidstone","...",13865,104,-3903
Gathering Spot,"Voidstone","...",14000,118,-3980
Gathering Spot,"Voidstone","...",13676,117,-3955
Gathering Spot,"Voidstone","...",13920,115,-4000
Gathering Spot,"Voidstone","...",13893,100,-3905
Gathering Spot,"Voidstone","...",13592,82,-4418
Gathering Spot,"Voidstone","...",13599,82,-4416
Gathering Spot,"Voidstone","...",14001,121,-4174
Gathering Spot,"Voidstone","...",13601,83,-4419
Gathering Spot,"Voidstone","...",13707,118,-3948
Gathering Spot,"Voidstone","...",13850,103,-3896
Gathering Spot,"Voidstone","...",13862,106,-3888
Gathering Spot,"Voidstone","...",14188,92,-3920
Gathering Spot,"Voidstone","...",13843,132,-3794
Gathering Spot,"Voidstone","...",13736,81,-4154
Gathering Spot,"Voidstone","...",13693,119,-3964
Gathering Spot,"Voidstone","...",13700,117,-3936
Gathering Spot,"Voidstone","...",14203,91,-3934
Gathering Spot,"Voidstone","...",13876,114,-4187
Gathering Spot,"Voidstone","...",14201,85,-3930
NPC,"Rontaid","...",14113,117,-4201
Gathering Spot,"Voidstone","...",13699,119,-3929
Gathering Spot,"Voidstone","...",13962,121,-4178
NPC,"Celuuse","...",14047,118,-4205
Gathering Spot,"Voidstone","...",13895,98,-3907
Gathering Spot,"Voidstone","...",13837,131,-3791
BROKEN,"Gathering Spot","null",13703,117,-3963
Gathering Spot,"Voidstone","...",13740,82,-4155
Gathering Spot,"Voidstone","...",13885,100,-3914
NPC,"Antrus","...",14029,119,-4212
Gathering Spot,"Voidstone","...",13920,116,-4014
Service,"Housing Balloon","...",14070,105,-3922
Gathering Spot,"Voidstone","...",13712,117,-3947
Gathering Spot,"Voidstone","...",13910,115,-4003
Gathering Spot,"Voidstone","...",14179,84,-3932
Gathering Spot,"Voidstone","...",13965,120,-4231
Gathering Spot,"Voidstone","...",13695,125,-3924
Gathering Spot,"Voidstone","...",13697,128,-3923
Gathering Spot,"Voidstone","...",13678,117,-3956
Gathering Spot,"Voidstone","...",13971,122,-4232
Gathering Spot,"Voidstone","...",13852,134,-3795
Gathering Spot,"Voidstone","...",14194,84,-3947
Gathering Spot,"Voidstone","...",13987,115,-4197
Gathering Spot,"Voidstone","...",13847,131,-3785
Gathering Spot,"Voidstone","...",13846,136,-3782
Gathering Spot,"Voidstone","...",13850,132,-3786
Gathering Spot,"Voidstone","...",13695,120,-3929
Gathering Spot,"Voidstone","...",14189,85,-3922
NPC,"Void Merchant","Merchant",14081,121,-4151
Gathering Spot,"Voidstone","...",13922,116,-4006
Gathering Spot,"Voidstone","...",13747,82,-4170
Gathering Spot,"Voidstone","...",13862,102,-3904
Gathering Spot,"Voidstone","...",13914,116,-4010
Gathering Spot,"Voidstone","...",14193,85,-3945
Gathering Spot,"Voidstone","...",13971,121,-4228
Gathering Spot,"Voidstone","...",13706,118,-3950
Gathering Spot,"Voidstone","...",13730,82,-4157
NPC,"Vonlus","...",14069,117,-4207
Gathering Spot,"Voidstone","...",14007,119,-3984
BROKEN,"Gathering Spot","null",13985,113,-4197
Gathering Spot,"Voidstone","...",14183,85,-3932
